y,x0,x1
1.0968696506557951e+02,9.4540368347826274e+00,1.5773087568162271e+01
7.5822080515878088e+02,2.8093876359252555e+01,4.9208778790504653e+01
3.7915279075994266e+02,2.0386021478676494e+01,3.5758033776946036e+01
1.6364047341507097e+02,1.0034810092403363e+01,1.5459690249252938e+01
3.4141932028124609e+02,1.6272393106659550e+01,2.6665666604549518e+01
1.2109541858178196e+02,7.3873265128490635e+00,9.6392807137449186e+00
1.2830896171320236e+02,1.2409351495840943e+01,2.2040255001312588e+01
2.6900807768905065e+02,1.7357648367324462e+01,3.0658089831321462e+01
2.0034184934319717e+03,2.8754162216379584e+01,3.7888144537326788e+01
7.6706229693640353e+03,4.9008366954048739e+01,4.4330225230669001e+01
6.0059486276841562e+02,1.9055748465717375e+01,2.9279369555204692e+01
4.1453965599761286e+03,5.8545192117949803e+01,9.8077350817679417e+01
3.7329939521228375e+03,4.7420502405065797e+01,7.1569930892742050e+01
8.1462728431060646e+02,1.6286536605254842e+01,1.5506492668658174e+01
2.4957270498658618e+04,1.1354740468676569e+02,1.6163009469972249e+02
1.9790629314511997e+02,1.3882587243891507e+01,2.3717391000108957e+01
1.2722775368609423e+03,2.3512330958402597e+01,2.9493296858102465e+01
1.6698355203448414e+03,3.8992987371119305e+01,6.6215741163568126e+01
2.1717463688977955e+02,1.0117585179336242e+01,1.3856849349582916e+01
2.0884855404608727e+04,1.0337118128745936e+02,1.4850297002129059e+02
9.5636923192004303e+01,6.5174089833421673e+00,8.4697937908675751e+00
7.7493235427077325e+03,6.3125926048444228e+01,9.2260002567380823e+01
7.2319612536315290e+03,6.3631712461183561e+01,9.4575610863404421e+01
8.9145672805822144e+01,6.3094219850972779e+00,8.4499584006680983e+00
4.8543392499930513e+02,2.9577027447155825e+01,5.4906388431661455e+01
7.5833319787295821e+01,6.6049168857932079e+00,9.8018724115797262e+00
3.8677496662440228e+02,2.6510703508704236e+01,4.9254860498753224e+01
4.1309393278466422e+02,2.5003434616735586e+01,4.5695232635413710e+01
2.2722125056704914e+02,1.2472946305964946e+01,1.9724393914537227e+01
1.9064070487855918e+03,2.9248113719925449e+01,3.9414364291335367e+01
7.2582341954132698e+02,3.4269630206678528e+01,6.3022653310740857e+01
3.6435903622983824e+03,5.3464202643217433e+01,8.8896393895202507e+01
1.4744459229087803e+02,2.0536956457461784e+01,3.9154257492649961e+01
8.3637175450164182e+02,1.6336516167478930e+01,1.5556601339615028e+01
1.4674878369774226e+04,7.3912723656712387e+01,8.6696345476466519e+01
2.7020559128844201e+02,1.1245787817555147e+01,1.5441835675895485e+01
4.3263558618555805e+01,4.3966196753372015e+00,5.9160452846072547e+00
2.1319626120269808e+02,2.0600828412411175e+01,3.8557250629640194e+01
1.2838354718062269e+03,3.2741816771468642e+01,5.5361879587711044e+01
5.1915782022380090e+03,4.2714364158011072e+01,4.6114264446769468e+01
1.9629661695490466e+01,2.6726782954925423e+00,2.8986012094741835e+00
1.4444765522836101e+02,1.4964914698973525e+01,2.7445028340545896e+01
5.1693522724061188e+02,2.1000372207426402e+01,3.5628568504211508e+01
3.9216443857770182e+03,4.9647626567822996e+01,7.8349715664525206e+01
1.5078408037605521e+02,2.2718512677230930e+01,4.3849687383474190e+01
1.3872219952913923e+02,8.3751569441656422e+00,1.1818728618905839e+01
7.1483935146377707e+03,6.1632435536158347e+01,9.0303822981025860e+01
1.0390953796530569e+02,9.4720906020943847e+00,1.6052205247409844e+01
7.0499937329122567e+03,5.0329777123685368e+01,5.3552236226692727e+01
1.8063086560787394e+02,1.3530403033626168e+01,2.3448991840454049e+01
1.9522745434987025e+03,3.0873326395128124e+01,4.1841667872393266e+01
1.4165960273696996e+03,2.3802640044628404e+01,2.9102966605616086e+01
1.1250764779576939e+03,1.9082183655136276e+01,1.7615456422582309e+01
1.2459958024608804e+03,2.0648445756267130e+01,2.2015361001264047e+01
3.7660706734199022e+02,1.7701140548342845e+01,3.0087964044487872e+01
3.0983148445787001e+03,3.2843243738562229e+01,3.0701140634014134e+01
1.2294756706438889e+03,2.8547786739754155e+01,4.4365370313472418e+01
2.7223364606652012e+01,3.0333704813851892e+00,3.2917731392087104e+00
5.2846666047496774e+02,1.7247933272705879e+01,2.6269680318854626e+01
9.9854848876108117e+03,6.0776222654969850e+01,6.7078454942665616e+01
9.0843491957128595e+02,3.4068603573712089e+01,6.0582068647048885e+01
2.8696093439154142e+03,4.7551046916487891e+01,7.7673579738814212e+01
2.7759086864503604e+02,2.8316396648741414e+01,5.4227615428932296e+01
8.4173741720505350e+03,6.2385074769645335e+01,8.4774586723577997e+01
4.1960411988439068e+02,2.4901272700630184e+01,4.5384618820975696e+01
1.3494522068817914e+04,7.0889958250442263e+01,8.1221587034135126e+01
4.7369998015396243e+02,1.3796928264946242e+01,1.7439465248456813e+01
2.2893389185955737e+04,9.6505588372519071e+01,1.1730885943312970e+02
1.7615444594641947e+03,2.9133780698098580e+01,4.0847218502100212e+01
2.4471444925431408e+02,2.0476913600168853e+01,3.7858992222228977e+01
9.5646281973541761e+02,2.5700789306127135e+01,4.0934804622285796e+01
3.1395170031997264e+02,2.7808973036590316e+01,5.2767853420999437e+01
1.5412400618898243e+02,9.0038336487496444e+00,1.3014634515055100e+01
7.5504650007542978e+03,5.8737589624480371e+01,7.8569270861823625e+01
2.3046873421096830e+01,2.7710795420113512e+00,2.7406637812788399e+00
2.6215122475383749e+04,1.0274561892259693e+02,1.2530941670526590e+02
8.4081099764573267e+01,8.0381687271476281e+00,1.3210324753545232e+01
7.3182274969636126e+02,2.0706012590074593e+01,3.1382469031218147e+01
5.1905205249493775e+01,5.1815448823302708e+00,7.4753971821639702e+00
1.5581996264268892e+03,3.5551262688371757e+01,5.9816316885635786e+01
1.1925143214243040e+04,6.7616319072045059e+01,7.6376732908509013e+01
1.7321385662515252e+02,1.4599906207061872e+01,2.6066276386072563e+01
5.2718464962471558e+02,2.7752320539139333e+01,5.0258969145636840e+01
2.1065538112968898e+03,2.9932978115996768e+01,3.7288328960731519e+01
3.1543943432530970e+04,1.1415227168722068e+02,1.4725276216344565e+02
2.2457793102294336e+03,4.3544344085598318e+01,7.3301056947996642e+01
1.2160264593607783e+03,2.6710700803278410e+01,4.0489542582085150e+01
1.2413674291971574e+03,3.7454605210959471e+01,6.6158344179804672e+01
1.5171560227050411e+04,8.8624292064580374e+01,1.2734216784091774e+02
1.9537337967110893e+03,3.3952886134305921e+01,5.1650753895846940e+01
7.4309650849301272e+02,3.4398342853536903e+01,6.3024712585035147e+01
2.0785445219449252e+03,2.9145467355637603e+01,3.5568564993796123e+01
5.1870976750030377e+02,1.3657978377450958e+01,1.3918494704424656e+01
8.3374261533011668e+03,5.4686550797168039e+01,5.8540199661755061e+01
4.4208613398639045e+02,1.3203412234033109e+01,1.5682876941390811e+01
2.2139316592529823e+02,1.1518345808849933e+01,1.7637227289923146e+01
5.5687662480897771e+01,5.9710250522820800e+00,9.1960116380921644e+00
9.6998677454467767e+01,7.9334638523830332e+00,1.2706087367499899e+01
1.9403820814130134e+02,1.7221959055729858e+01,3.1538555069932208e+01
2.1063598051311365e+02,1.0146885142307607e+01,1.4287918976500816e+01
2.1191387559232578e+02,2.4134935914439740e+01,4.6044102339340327e+01
3.4855950314364018e+03,5.5416013880210883e+01,9.3992212209807221e+01
8.9375908740366469e+02,3.7092100159099047e+01,6.7834012830748350e+01
5.8254562962850914e+03,6.5015925343573770e+01,1.0542513744099172e+02
6.4635983980355411e+02,1.7595636226282000e+01,2.4581185473766304e+01
1.3316982811826054e+02,1.9934612613799192e+01,3.8145279858723747e+01
2.7785727391481805e+02,9.7879872819330878e+00,9.8311674188014493e+00
1.5813208397395721e+02,9.4309955911862868e+00,1.4044827109634582e+01
1.0534286647940422e+02,9.1503919998679475e+00,1.5272570879480471e+01
3.1979883677156972e+03,3.6796030627655973e+01,4.7080920259270364e+01
1.0100807479127019e+04,6.5140068673149941e+01,8.0151791938349646e+01
1.4430052589316816e+02,2.1374681033915877e+01,4.0996581526244775e+01
9.3180133056984096e+02,2.5404060513030114e+01,4.0063918475087036e+01
1.6647074742258421e+03,3.9801174651721581e+01,6.7892135082020005e+01
3.8360017964100075e+03,4.7984199810265366e+01,7.1449987878745461e+01
1.4536228494721371e+02,1.0769480340977612e+01,1.7655180233166526e+01
5.2975198965522986e+02,2.6577788572003591e+01,4.7808791490429677e+01
5.9370015623986887e+02,1.5050520691349995e+01,1.7743158517013711e+01
1.6995419430457830e+04,7.6384679640827841e+01,7.9278283217619972e+01
1.9530516855655802e+04,8.0040083681340420e+01,8.5314480129168203e+01
8.1435377560178054e+01,6.4256809483033477e+00,9.4316566755030031e+00
4.9842955285907044e+02,2.2280285822335415e+01,3.8596063367282397e+01
2.5152419031755014e+02,1.0034908042721343e+01,1.1929859970157173e+01
1.0519771461129621e+03,2.0522608238585974e+01,2.5174707955705170e+01
4.8523952381831650e+03,5.3852683585960726e+01,8.1862444388471445e+01
2.2189529386313377e+04,1.0105409288362789e+02,1.3862385917599653e+02
6.3240128398954439e+03,5.3827231670677243e+01,7.3112807464941071e+01
2.1073577004557725e+02,1.1799900869514321e+01,1.8593613753067803e+01
2.8372340250142915e+04,9.4409950041028608e+01,8.2996977481549749e+01
6.7521157025275113e+02,3.1825641970993956e+01,5.8401716747073372e+01
6.7227645179589899e+01,5.1968366360646350e+00,6.4943030500466215e+00
4.2973342764090949e+03,4.6016147995635876e+01,6.5791249108439644e+01
3.8062980615604838e+03,4.0858571313554371e+01,5.6322094973677160e+01
1.8192355242027267e+02,1.1144131318260211e+01,1.7683970726096831e+01
1.4956077839261145e+04,7.8090960490069079e+01,9.7865389678459721e+01
1.1630361136153003e+02,1.0913288337726140e+01,1.8813251936604782e+01
1.3196557704112531e+04,8.7951570286119363e+01,1.3153335286915939e+02
9.0665406848318321e+02,1.8654111344108049e+01,2.1546986462307554e+01
3.1219457069564902e+02,2.6858981213220780e+01,5.0809711133564363e+01
5.5273368140326276e+01,5.1292233076323415e+00,7.1334153314259652e+00
2.2882652299390837e+04,9.7994018023696398e+01,1.2478048005734389e+02
2.9430156540536638e+02,2.9149379695573607e+01,5.5858919546131510e+01
1.3376522277284951e+02,9.2342296610594747e+00,1.4416440994911802e+01
2.4614158324432117e+02,2.2064835344014945e+01,4.1326011517411835e+01
1.0330250480041357e+03,1.9616093517826272e+01,2.2966898321532781e+01
1.1632559385391345e+02,1.1146835166732100e+01,1.9504770636717581e+01
1.5977592810800317e+02,8.6864043465570848e+00,1.2103352549548962e+01
4.1179627513999975e+02,1.2376033983000337e+01,1.4581017054174859e+01
2.3242327008150605e+02,1.3893698827031667e+01,2.3344164232793979e+01
2.8062269982609362e+01,3.2679970845353319e+00,3.8322003726162568e+00
1.1207201504692324e+02,1.0595607795137393e+01,1.8319148713066877e+01
5.2279390086706485e+02,2.2057273833752291e+01,3.7655264471767467e+01
6.3757775543809473e+01,5.9731065653805535e+00,8.8441219016557895e+00
9.6661001332728404e+02,2.4314026780647065e+01,3.7249333474036597e+01
9.5185888453238462e+01,6.8767223929662924e+00,9.6203215491170351e+00
2.2060767367757944e+02,1.7956119887192514e+01,3.2724303068150057e+01
3.6486524014030586e+01,3.8138143790290022e+00,4.8360768050314649e+00
2.2139781958281936e+04,9.3669267954859421e+01,1.1576649288015942e+02
1.1309438544852021e+03,2.0226254397564595e+01,2.1618137038876224e+01
9.1897954886653065e+02,2.6499192577823390e+01,4.3157523251072689e+01
6.9151380732111409e+02,1.7777572163723306e+01,2.4325859415560142e+01
4.0921857201225851e+02,1.8611479971586132e+01,3.1398067306643949e+01
2.6875704973719945e+02,1.8596687614371291e+01,3.3448977790120345e+01
4.3288941444056462e+02,2.0167032509354563e+01,3.4656544000393090e+01
2.8309315262140223e+02,1.0481034821926988e+01,1.2738118126244171e+01
3.9330266539463599e+02,1.3215513553918010e+01,1.7258136418994990e+01
5.7387160171609776e+02,2.5190799347451303e+01,4.4290248738332679e+01
2.6788181059937128e+03,4.7252205287902150e+01,7.8940874522076982e+01
1.1519547933806489e+03,3.7624139058780017e+01,6.6434742760758226e+01
1.5118662832670498e+03,4.3791426488606476e+01,7.8190701382333472e+01
1.9020499751488144e+03,2.5331025682691493e+01,2.6507759631167126e+01
2.7492246245574955e+02,1.5043632783107476e+01,2.5311393847859240e+01
7.7048006700073500e+04,1.7033474184117713e+02,1.9669416542568234e+02
2.1302518550014614e+02,1.3733185820977178e+01,2.3068519588639639e+01
2.3571593726209213e+02,2.6544945658527244e+01,5.0761173758721768e+01
4.0999244144034856e+03,5.2728803029472495e+01,8.2374846081387219e+01
3.8180136967855844e+02,2.7280260897276559e+01,5.0954502346249740e+01
2.6379744220681179e+04,1.0060502633547161e+02,1.2052432684170344e+02
1.1115804813238020e+02,7.5033314300178509e+00,1.0742874032783838e+01
1.0033547512844631e+04,6.0480982890414367e+01,6.5501118196723255e+01
1.1145883715173923e+03,1.9990540161559590e+01,2.1143428044651536e+01
9.0313807546983321e+02,2.8429805552223922e+01,4.8201772109292016e+01
3.2971397279907038e+01,3.5268657738297118e+00,4.0768281392689136e+00
1.2543881477792497e+02,1.0737286714815593e+01,1.8289174150562467e+01
1.3190646044047985e+03,3.9633530254137575e+01,7.0492829325906328e+01
3.2247101244148698e+03,4.1365627953313179e+01,5.9080557410957709e+01
1.4185500348423750e+03,3.3040628286189026e+01,5.4355362270250517e+01
5.3692262113291758e+02,2.7998518005910928e+01,5.1105240996794528e+01
3.7565648488806869e+02,1.3144547769833203e+01,1.8100375023384039e+01
3.2725207781607132e+04,1.0738825378696217e+02,1.1682195450879665e+02
2.4865977875488065e+02,1.5809187662603030e+01,2.7270163280902661e+01
1.9039815643882866e+03,4.0307620702206009e+01,6.7941914163004427e+01
1.0987975858811762e+02,6.2373233074463865e+00,6.5658717168947449e+00
2.5315171651012975e+02,9.8135575580853622e+00,1.1388713226001313e+01
1.1335410823223458e+04,8.0347752320276086e+01,1.1990633268405277e+02
3.3389852462048697e+02,3.0117072005661015e+01,5.7447264553487251e+01
2.4694313325426225e+02,1.4585088305750560e+01,2.4776024189799539e+01
1.9173933455113948e+02,9.5486755811566315e+00,1.3268940808997248e+01
4.6166620134137993e+01,4.4807626582007112e+00,5.8917483303986486e+00
3.9885673105978054e+02,1.7309886664864592e+01,2.8378987302396986e+01
1.7579850072703900e+02,8.9496699238996040e+00,1.1795717259133641e+01
3.7839545358978455e+02,2.9869728549064995e+01,5.6454589096299536e+01
1.2530606914227531e+03,2.3141119968093030e+01,2.9383713284210678e+01
1.2028059396833561e+02,8.0074329171851240e+00,1.1777088388307044e+01
3.4330356035524150e+04,1.1104652522835971e+02,1.2246961384724870e+02
1.8953811086130412e+02,1.8479252130695254e+01,3.4344746578377816e+01
8.6260452252053496e+04,1.6749521442145752e+02,1.6362571085475116e+02
2.8112473120399159e+02,1.4167915265191651e+01,2.2681138776742049e+01
1.5627197589840664e+04,7.8417560239033051e+01,9.3758358114764178e+01
8.9817589473734438e+02,2.9969384399189398e+01,5.1587425734661721e+01
1.0273820014600790e+02,9.1470177950929177e+00,1.5348938260757347e+01
1.2654534117433884e+03,3.2262990457762747e+01,5.3876577036358256e+01
6.4723193249869360e+02,1.6229581118749802e+01,2.0168282048427972e+01
5.8480271149621085e+03,4.5601199035300944e+01,5.1626097344720570e+01
4.2754791534810989e+04,1.1804419913675599e+02,1.1229504917555366e+02
6.0367349923596767e+03,4.4722364462232584e+01,4.4278694518818213e+01
1.3978240030779028e+02,1.7974640438303712e+01,3.3970560499706892e+01
7.0601754785931280e+02,3.0672199950966391e+01,5.5680977904996901e+01
6.7237868898105205e+02,2.9262678046292343e+01,5.2594090743675899e+01
8.0925962813062833e+03,5.4528667332003366e+01,6.2936851615331832e+01
4.4976167365370706e+01,4.5966348162231805e+00,6.1320125701483077e+00
2.5059819115516714e+02,1.4946147399284444e+01,2.5401579300115849e+01
1.2949825713589235e+02,6.8918481278430264e+00,7.7634339575439064e+00
8.0735691458583733e+03,5.1882940892373405e+01,5.3339316043038821e+01
5.9369700293579206e+02,3.4184432527991419e+01,6.3788454496880910e+01
9.8499998955253625e+02,3.2044714065880115e+01,5.6408305594030537e+01
4.7504714788010983e+02,1.6281320327524796e+01,2.4277207334164935e+01
6.9230743871417644e+02,2.4993423160347707e+01,4.2174673768598211e+01
6.7409605457884868e+02,3.0634526251498503e+01,5.5703612416346019e+01
1.3032334923635599e+03,2.7026735096685293e+01,4.0682728827119867e+01
1.6552684220893028e+02,2.0764043874639356e+01,3.9386717452865106e+01
1.4076362523749922e+03,3.0289194913917900e+01,4.5886192102681441e+01
4.1592986173271311e+03,4.2206037863562152e+01,5.2918182069961681e+01
4.3469888581656505e+02,1.9956706797591810e+01,3.3642233193937358e+01
7.6516650343617152e+02,1.9801498214774039e+01,2.7830859991865253e+01
1.9953162150880937e+02,1.1512686110817588e+01,1.8308593784993654e+01
4.2822199877382964e+03,3.6669438800705386e+01,3.3688182655902729e+01
2.2026754100478186e+02,8.5035503473365637e+00,8.2783830759051380e+00
3.6112489400744579e+02,2.8199477973698496e+01,5.3112879454935054e+01
6.6201128618540270e+03,5.5473317995419279e+01,7.6477204500683030e+01
2.5298896900771460e+03,3.4358159300349392e+01,4.6074159293647725e+01
2.4471839224113512e+02,1.5984607519384845e+01,2.7931662822789594e+01
1.4845180320016189e+02,1.2956898131208359e+01,2.2879092222538624e+01
8.8954837558442216e+02,2.3202496071935034e+01,3.5867587565071737e+01
1.7874853357345089e+02,1.0764738241029979e+01,1.6719376584752290e+01
2.5309120908641580e+02,1.4631073645062026e+01,2.4612134185046600e+01
3.2733807940746551e+01,3.5264173344380438e+00,4.1118410550672877e+00
1.7869640290757582e+03,4.5420374164990925e+01,8.0095916567627839e+01
2.7510920814767059e+02,1.6612770416555492e+01,2.8791498367021710e+01
1.9709769082705725e+03,3.1896468668873563e+01,4.5227582822361136e+01
5.0975564234476269e+03,4.6160153944632043e+01,5.6383704334487398e+01
2.5614412313849874e+02,9.6603102755401675e+00,1.0745007637232872e+01
4.2503938836087897e+01,3.7960625730088013e+00,3.7616821108585721e+00
8.4698987694412062e+02,3.0908183399301659e+01,5.4706821334211156e+01
2.5263926022532399e+02,2.1879024604600868e+01,4.0739593427311839e+01
4.2871576644079687e+03,5.4864855002517778e+01,8.8163202378119223e+01
2.7523717593116362e+03,2.9175382254413798e+01,2.7143671993418895e+01
2.9755112802664212e+02,1.2632333586973600e+01,1.8331247849545846e+01
2.8951574701945947e+02,1.2951973798530265e+01,1.9201912690370722e+01
5.3862949123504050e+03,5.0568560393189991e+01,7.0680457421246743e+01
6.5465286527361218e+02,2.1073999043823303e+01,3.3614029151904290e+01
1.9440022344318909e+03,2.8556070760664770e+01,3.7661027155007787e+01
9.1793854801679586e+01,6.2243532791242044e+00,8.1498559479962793e+00
2.4958719575361847e+03,3.4051835166501981e+01,4.5661340295098178e+01
2.9846766543236972e+04,1.1379231587697276e+02,1.4693675878183640e+02
2.4575558349609898e+02,1.7655228668152681e+01,3.1741287592196255e+01
4.1621427088795881e+03,4.3392257438480485e+01,5.9668193877623771e+01
6.2878142040822809e+00,1.4281211737637367e+00,1.3298846483067976e+00
2.4557225299195343e+02,1.2833047165161597e+01,2.0319464892768270e+01
5.7413805135354050e+02,2.6884967728093077e+01,4.8031294865646196e+01
7.0257378976287805e+02,1.6564712901385519e+01,1.9536208014076127e+01
4.5099660716931918e+04,1.2613136283817455e+02,1.3413921597643252e+02
1.8057178113943948e+02,8.1718370789186601e+00,9.3472288465049580e+00
1.0213608074510003e+04,7.7776013864354951e+01,1.1864548586955108e+02
5.2221964891191805e+04,1.3334125916771885e+02,1.3016984303114867e+02
5.5806056088847354e+03,5.5605850048417786e+01,8.3152751987339315e+01
1.2958286227935178e+03,2.3347148974414164e+01,2.9520995755982835e+01
3.0066198678332802e+02,2.4448664974821771e+01,4.5657271967542442e+01
1.3876738146774011e+02,1.9967141299461630e+01,3.8044426319941671e+01
2.3385953690797211e+02,1.9976975142725315e+01,3.6975590114316176e+01
4.0605302353404753e+04,1.3076312579219461e+02,1.6638638607837902e+02
4.3624112594308758e+02,1.6652692351149465e+01,2.5690825725453319e+01
1.0468373069129796e+03,2.7515158802941325e+01,4.4189884820029754e+01
1.8938931520402048e+02,1.4936100249118136e+01,2.6333285025751533e+01
4.8470943868788418e+03,5.3401534640049235e+01,8.0785434855583787e+01
4.6129220234789580e+02,2.5578316395238151e+01,4.6415162567263160e+01
3.8197315010336001e+02,2.7267955348684783e+01,5.1058214976176608e+01
3.4067260971998458e+01,3.5440455638850774e+00,4.1320766176240884e+00
7.9386235459299041e+02,2.2466970911130655e+01,3.5813998251087654e+01
8.0974890719317116e+00,1.6826475654244599e+00,1.7183363157789819e+00
1.2943001190478747e+03,3.0459187485490176e+01,4.8688194252128504e+01
4.2193210640140791e+02,3.1273001772822077e+01,5.9117482220120941e+01
6.2739811323847134e+03,5.8846475329799887e+01,8.7622623731899878e+01
1.4306731596293196e+02,1.7523285173616568e+01,3.2891161193631341e+01
1.2592419068749814e+03,2.3824873946875979e+01,3.1351444848230088e+01
2.5569739335762387e+02,2.5612391443067288e+01,4.8626321924836866e+01
5.4908894155951174e+01,4.8112146771473379e+00,6.0541688398093605e+00
8.1165912180795031e+03,7.3673350306347032e+01,1.1535996783192708e+02
4.2387473456155686e+02,1.5433733347165163e+01,2.2942878655579001e+01
9.5603085346242040e+02,3.7384259379861732e+01,6.7695218812482437e+01
5.0731160637279004e+02,1.3428643004196680e+01,1.3924297449192526e+01
6.2716059553411958e+02,1.8467492936414860e+01,2.7040495352740418e+01
4.8241540082399515e+03,4.1950051229102925e+01,4.8304510861811700e+01
4.3103582330395687e+02,1.8038489294731253e+01,2.9490919674849970e+01
3.8870281736697984e+02,1.3408143249704006e+01,1.8037285591795399e+01
2.2236156039409817e+01,2.8301413575460419e+00,3.0875137237691423e+00
7.5519843994670202e+02,2.6328734186306047e+01,4.4851780361745618e+01
2.0579307675165346e+03,3.7476356250371843e+01,5.9523230072610886e+01
1.6386748952482758e+04,7.7992817998481371e+01,8.5480686935487824e+01
1.6568056329227079e+02,1.3738486215743132e+01,2.4141493201079566e+01
2.1608736301901610e+02,1.9112908313894323e+01,3.5297154959754444e+01
1.1069425712710014e+04,7.9739169764691553e+01,1.2179508583787518e+02
6.3496119229590171e+01,5.7386725572598465e+00,8.5014744305085657e+00
3.3323608765551658e+03,5.2072200713473691e+01,8.6779741662137511e+01
4.2627862433531499e+02,1.8085814832497608e+01,2.9784072237628660e+01
2.9606244926452518e+03,4.2439497310369873e+01,6.4184140100155957e+01
2.2759055090467373e+02,1.6483853087355680e+01,2.9287855039937536e+01
4.1758028090602056e+02,2.3936354153814758e+01,4.3238066651910032e+01
4.3862873038310518e+03,3.8200781740792223e+01,4.0194721774998918e+01
1.3956211704126099e+02,1.0675269827635049e+01,1.7753071642461194e+01
1.7019171935714887e+03,4.4654475716842406e+01,7.9012783088651844e+01
4.3479043900913990e+02,2.5305108348198935e+01,4.6220758775409401e+01
2.2180084273848612e+02,1.7211539608432169e+01,3.1199558457532088e+01
3.4858615587426505e+02,2.4141249479102228e+01,4.4309196218989797e+01
6.1869350961528335e+02,3.3998776574300578e+01,6.3373066820946910e+01
8.5242167749394557e+03,7.0328637113442483e+01,1.0732987106408065e+02
2.1727219041454310e+02,8.6858099930831862e+00,9.2265168351668887e+00
1.3639834423052650e+03,2.2305713351209910e+01,2.4718191133709372e+01
4.9116488838634660e+02,2.7713296997598842e+01,5.0985199767970983e+01
1.1919465446373232e+02,2.1448440008763551e+01,4.1477845418268743e+01
1.9855147125442694e+04,9.3291801213266652e+01,1.2761766445677671e+02
1.1183912977946152e+03,3.5798704595025825e+01,6.3298418120027904e+01
4.3839212607541576e+03,4.3392156794145762e+01,5.3374933716866302e+01
2.4797115546083148e+02,2.1053711574940884e+01,3.9160209506402097e+01
6.2806457751878071e+01,5.8839659561557829e+00,8.5725828834683480e+00
1.0399909869039029e+03,2.7456778374393384e+01,4.4381878029679335e+01
2.4995877505548825e+02,2.1569516922297034e+01,4.0145795550984090e+01
3.3401177898468558e+02,2.1144211943565580e+01,3.7934867529385947e+01
3.2681873020643462e+02,2.5744665313309319e+01,4.8197655664858246e+01
2.1883100689409000e+02,1.7040437746970476e+01,3.0592418757373910e+01
8.9544407026273518e+01,8.0282483863776353e+00,1.3093357820436532e+01
1.9381334119256783e+02,2.4971093895115953e+01,4.8005710918998680e+01
7.3524516030871405e+02,2.5454902625216576e+01,4.2963537342255641e+01
3.2751799287357920e+02,2.6227506116093675e+01,4.9345325800205565e+01
4.5926884406786203e+03,4.1933294587714833e+01,4.8792304983201134e+01
4.0082191871450250e+03,3.8990416264839425e+01,4.4504840739318233e+01
8.0342694521333428e+01,5.7865185082892321e+00,7.1057805825386202e+00
1.9054202669272416e+02,1.8822724926946744e+01,3.5035834069659614e+01
7.9142254250812721e+02,1.7418581975942779e+01,2.0511665946766783e+01
3.7788005187008807e+01,3.5026724093748678e+00,3.2594222444481766e+00
4.3509720886746084e+02,2.7607746904326302e+01,5.1179231257416589e+01
8.7000579711773730e+02,2.9978290534026083e+01,5.1417163487319215e+01
2.6514319847836384e+02,2.5250268772457709e+01,4.7721107748596353e+01
3.7631223099304869e+01,4.1690917013509976e+00,5.6511926781552049e+00
9.9293076077403555e+02,3.5304687077010072e+01,6.3285042660009687e+01
1.3805597204451368e+02,1.8432163708878779e+01,3.4931650556029339e+01
4.1356879039763888e+04,1.1826216314560432e+02,1.2098454053324967e+02
5.6796328689683905e+03,5.3410486620176847e+01,7.4934100568439590e+01
1.0316149829549026e+04,5.6720762242528806e+01,5.3681043399766494e+01
1.5920129910817229e+03,3.9021915980782609e+01,6.6740706946695312e+01
2.6008301051460154e+02,1.6306692918820403e+01,2.8406215552235420e+01
1.3967046672223088e+02,1.8927008366230886e+01,3.5925988267249807e+01
7.0839093708437576e+02,3.3443483037465711e+01,6.1388537473235822e+01
4.9364869714028197e+02,1.8257806839065047e+01,2.8846941012021055e+01
1.3404641840651627e+02,1.4162337868311853e+01,2.5820975938058432e+01
1.2118733066210081e+04,7.0288663976170568e+01,8.4858306798896990e+01
2.7279316769400020e+02,1.1611053831978555e+01,1.6009560515322061e+01
2.1604445296897248e+02,8.6216100755660499e+00,9.0069989855807258e+00
1.4434417429234960e+04,6.9076890445313083e+01,6.6115347406082577e+01
2.0554695090543414e+03,2.7528988197667733e+01,3.1831048316821317e+01
1.1805240665777283e+03,2.7581722566831989e+01,4.2910750654805938e+01
1.0977270311701532e+04,7.8463028881838611e+01,1.1800326981964888e+02
6.0285418166115426e+02,3.2069028965917383e+01,5.9412513792282553e+01
2.9187255791883349e+03,3.2894352285327784e+01,3.7644896615098254e+01
5.1956983498489535e+00,1.2784239586790385e+00,1.1623636171534437e+00
1.0232136496438231e+02,7.3543287391844663e+00,1.0861682157835750e+01
9.7221553725520346e+02,3.1446515618697347e+01,5.5029688800574924e+01
1.1510270029945530e+04,7.8182990091609867e+01,1.1527751411378617e+02
2.0802806736303255e+03,2.9993895710803812e+01,3.7973390360648949e+01
1.4432043067321038e+02,1.5322495735423088e+01,2.8178083524553852e+01
3.4005202145680960e+02,2.2402759184851345e+01,4.1140022992795870e+01
3.8335476094556034e+03,5.2208951905623984e+01,8.3491036704007954e+01
1.3465379351341619e+02,8.5712376965702735e+00,1.2572793282068030e+01
2.0922124551948123e+03,3.4355158313883976e+01,5.1711792167586346e+01
8.5269233129968734e+02,2.5949788945256334e+01,4.2588741210583514e+01
2.4970325708229038e+02,1.4401877364917365e+01,2.4390411476683056e+01
1.8595280929355025e+02,1.8820590419953302e+01,3.5156182761775980e+01
2.5249298008567084e+03,3.6557347888922124e+01,5.3563535604038300e+01
