y,x0,x1,x2
2.4571809783210130e-01,2.1933114373942566e+01,4.2602530424646687e+01,7.6233542343980275e+01
1.3321271722453082e-01,1.9372369371713403e+00,1.9865493307154043e+01,2.7297774507076081e+01
1.4166700599672721e-01,1.2297782585129905e+01,4.2186560055064952e+01,5.2092263140935515e+01
8.6914060314371711e-02,1.3297983200604102e-01,2.5568197829873739e+01,4.9075590502935647e+01
1.1237308297466092e-01,2.1626008431158419e-01,7.4824637955929560e+00,8.2516450837855668e+00
3.0658821450524176e-01,6.4223241320794759e+00,9.2682301866512500e+00,1.0881028183378614e+01
4.5647014918604602e-02,1.3972656633688825e+00,8.6778267211570707e+01,1.2264938852108878e+02
4.6881818065036363e-01,4.7135260304814661e+00,4.0786254617222077e+00,4.8159179360802025e+00
4.7676433481092767e-01,1.2024225064856456e+01,8.6278842432864700e+00,1.3738651147602294e+01
1.0799737536057966e-01,7.0523678111912402e-01,1.3601012963888289e+01,1.3172931538896215e+01
1.6809940911602778e-02,3.0832653929289577e-02,5.0591472796259495e+01,6.2234851116249317e+01
6.1097986236919005e-02,2.3200901822834501e-02,6.3078434729468960e+00,7.6404190265004326e+00
6.8686641706675267e-02,3.3215460918420625e+00,6.1375649685465426e+01,7.0264985159145240e+01
2.1985459368657409e-01,8.1411335920578876e-01,6.3969603191457933e+00,9.4316163588623674e+00
1.9642997963649816e-01,3.5402669654626249e+00,1.5638876900280712e+01,2.1300898798392488e+01
3.8402010633415688e-02,3.0979369471562837e-02,1.9490025090963407e+01,3.1035086879246244e+01
5.0118256431559670e-02,7.2673386564818643e-02,2.7493350706007146e+01,4.9647134372592618e+01
7.3184805724927277e-02,6.8941095397351757e-02,1.5393921144983597e+01,2.7908610026232179e+01
6.0197739468932747e-02,3.0397396595625719e-02,2.0522475500224239e+01,3.9286292799610329e+01
7.9015590461572707e-02,4.0658858210600300e-02,6.1726808060913694e+00,8.5349606163625413e+00
1.9938815206952780e-02,2.5826722253697556e-02,5.3712653992783963e+01,9.1187001246378614e+01
1.2681574402639587e-01,3.8515819684933459e+00,3.6634224253103085e+01,5.8470455737184707e+01
5.8441837478428953e-02,4.7176923621709686e-02,1.4078274918793220e+01,2.3566620305897928e+01
6.7256994795852121e-02,9.6839000874287859e-02,1.0283611384756137e+01,9.3057794775810319e+00
2.7609551452464026e-01,3.7077771095800280e+01,3.1508811063042558e+01,4.6776776274013478e+01
5.5202591730074968e-01,3.1241955317304885e+01,9.7130620647654684e+00,1.3701641212367646e+01
1.5743836167496603e-01,2.4300471276365567e+01,6.5702993628333800e+01,1.0589909488036518e+02
1.4266224392835150e-01,2.2682871755803995e+00,2.2390409337588466e+01,3.5228098217117989e+01
2.5518394646601256e-01,3.4017033246821109e+00,2.3039240227880171e+01,4.3819879497405353e+01
1.5428957613400556e-02,9.4825527381321884e-02,9.7439875382579814e+01,1.1249284019023206e+02
2.5899198752703095e-01,1.4778485540171962e+01,2.7540256516912557e+01,4.7196336954948528e+01
1.8213185367285892e-02,7.4370478263486722e-02,6.6464255894761436e+01,7.7328281927306122e+01
5.1468774751151768e-02,3.4315870921524404e-02,1.9169969277197652e+01,3.4739860250300055e+01
2.5285721964105623e-01,2.9821464227275669e+01,4.3693105439426532e+01,7.6178956214218985e+01
7.4905971165496299e-02,5.8429976899554592e-02,1.6169206424524418e+01,3.0176163200539197e+01
4.9460372470030289e-01,1.8679551831541733e+01,9.5798031530732324e+00,1.4799208794954648e+01
4.9033307088639254e-02,6.4227782321284080e-02,1.5777896876651432e+01,2.1565951012583476e+01
2.7707099148375958e-01,1.9318922357897286e+00,7.1938455912196462e+00,1.0827868276843297e+01
3.7312236893502959e-01,2.8308658085357674e+01,1.5226751296374802e+01,1.9816001293165098e+01
4.8366629033851152e-02,9.9301445293637585e+00,1.7115480592340799e+02,1.7402282638035132e+02
2.4550271659564196e-01,2.6676826208274775e+01,3.9782474046903317e+01,6.7660719069423820e+01
1.9463695807654233e-01,4.4079046311742465e+00,1.9152168364240325e+01,2.9674495755184122e+01
1.7489336416641937e-01,6.7594763314455095e+00,3.7047338253706620e+01,6.4463172717975411e+01
1.4923465594548155e-01,4.4276384446944581e+00,3.6202843911638901e+01,6.2870625369699503e+01
5.9075634142324385e-01,1.6185164170969930e+01,6.0178854941697910e+00,8.1344643077169358e+00
4.5621494469577445e-02,9.4431350888506649e-01,7.8074315387749337e+01,1.2131243120109842e+02
1.8661074037528019e-02,5.5118416092500060e-02,5.8021646841691236e+01,7.2408328387913500e+01
5.2156371357607208e-02,6.0344161266274225e+00,1.1823500053282785e+02,1.1591182007492853e+02
5.5296437411286781e-01,2.1923646516948622e+01,6.7651312508043020e+00,7.0269638468551108e+00
9.1761019696518620e-02,4.0713432561228824e-01,2.3764382788420143e+01,4.1315666349612357e+01
5.7383750890288555e-02,7.6971217526752969e-02,1.4052818524107055e+01,1.9975780430114170e+01
6.1193049502314939e-02,1.1438971009298408e-01,3.4235378086718477e+01,6.4747004329823184e+01
1.8082190134692258e-01,6.6447900559024109e-01,7.5137236074557867e+00,1.0680718466417689e+01
2.5688080658506507e-01,1.2527035056381655e-01,1.5530811547890055e+00,1.5516551787899422e+00
3.8447426724243845e-02,8.9314694902851183e-02,4.1284199106039750e+01,7.1958001884896433e+01
1.7465307543599221e-02,1.2854227637638380e-01,8.8377592158316332e+01,9.1977231570427563e+01
4.0647999503269500e-01,3.7901761628470176e+01,1.3926267515052574e+01,1.4506113813379020e+01
3.9635316360342582e-01,2.1635481670991432e+01,2.5836553192444011e+01,4.8056972952035196e+01
6.1765651383991393e-01,1.8814964522262315e+01,7.3258331172663276e+00,1.1368083733395160e+01
1.5441276936398007e-01,7.4710355933579797e-01,1.6675252680127908e+01,3.0299130820565082e+01
4.1488266023295514e-02,1.8419944904863077e-02,1.3599622400708983e+01,2.2390133480799086e+01
1.7877210062149437e-01,6.1775470995594428e-01,7.0907203137507642e+00,9.8972540278402388e+00
2.4138878919719250e-01,2.4362098365335090e+00,7.1998858490878686e+00,6.5244107250707462e+00
6.2112244667449967e-01,3.9098268951343627e+01,1.1449582749198443e+01,1.8859298506229404e+01
2.9976031035525524e-02,1.2344425159862686e-01,3.8206777663806342e+01,3.7898202966580911e+01
1.0179521427210947e-01,1.2904035420890776e+00,4.1598342578875638e+01,7.5566052151809828e+01
7.1181808098103733e-02,9.5641932349200126e-02,1.3914894254809901e+01,2.2469119509591216e+01
6.7718376650799869e-02,1.8811913122636628e-01,1.4052171222309040e+01,1.3583110483599738e+01
4.2381756240580951e-02,1.0021029952222007e+00,7.1494819617253214e+01,8.5267529041369997e+01
5.6033075067871453e-02,3.8139175672631342e-01,2.6888529625905683e+01,2.5381027431151704e+01
2.7970658315201308e-02,3.6226006472685951e-02,3.0540184057512995e+01,4.5399654349225173e+01
3.9027502550109477e-02,2.3703477123040564e-02,2.5752869102311472e+01,4.7489641016935984e+01
7.1529467329463539e-02,2.4845904747030323e-01,2.7353353418111720e+01,4.8177987371528118e+01
3.1301091403689488e-02,7.2518849657262116e-02,3.0395533789560684e+01,3.6326658032131782e+01
3.1454341759963991e-02,1.7526795908396633e-02,2.3634499009844248e+01,4.0726953486495098e+01
4.5334611549538120e-02,5.4192561675620565e-01,5.0995136429598347e+01,6.4322150922420576e+01
2.7283248830737985e-02,5.3577730306602601e-02,3.8904122630423387e+01,5.7482324171564805e+01
4.6900509806087544e-02,2.0362312004218897e-01,4.5282690016754813e+01,7.8813664186184965e+01
2.0610289410796762e-01,2.3050423951487207e+00,2.9604820315165941e+01,5.6970043085185964e+01
1.6925903773173304e-01,2.4590057708287333e-01,4.3893354773675046e+00,5.0725018068323182e+00
2.6188739666118455e-01,6.7322466510501169e+00,2.5780003266216415e+01,4.7986320641070307e+01
4.3373968778926725e-01,1.3095634018215881e+01,9.1785449096682878e+00,1.3173834362146575e+01
1.1423769328544398e-01,2.7267019296804162e-01,9.3481100503911243e+00,1.3214347718344213e+01
2.1244388298423775e-02,4.9904206005146536e-02,4.7734033405713987e+01,6.1218768688757883e+01
5.2019245466537656e-01,2.0295231161980734e+01,1.8383181225206435e+01,3.4801600128231001e+01
1.0668351420993080e-01,1.2352451007315900e-01,7.2315363437690294e+00,1.0518054741028854e+01
5.0633356631020154e-01,9.5704307364745667e-01,1.5963831422656114e+00,1.6322012099781615e+00
1.6668210829520635e-02,1.0951733663031074e-01,1.0527384941606948e+02,1.4233054207263541e+02
7.8491005832766705e-02,5.0054122285648550e-01,2.2250326315745266e+01,3.1125052764040788e+01
1.9319714691717665e-01,6.4711887124811422e+00,3.8413715417578494e+01,7.0390473613560985e+01
9.6779372560361732e-02,2.0241482295409302e-01,1.7907146174235862e+01,3.2653020833158507e+01
1.1608844172387410e-01,2.2516953695255744e+00,3.6823243890915101e+01,6.3787890320409602e+01
3.9488410858947706e-02,2.1748481114688262e-01,4.0519194918355943e+01,5.6296919556686611e+01
1.6424121012341625e-01,1.8878212936153691e+00,1.1589949784889544e+01,1.1064002883735764e+01
6.0916467043355467e-02,6.7688971371478841e+00,1.0093579944627088e+02,1.0474364845776591e+02
9.7617591357008676e-02,7.3962322102710907e+00,6.3095999298603360e+01,9.0162826713817168e+01
4.7819413041534517e-02,4.6928351700236716e-02,2.3433094848620556e+01,4.2160762719854318e+01
6.3596876282485421e-02,1.3890639649475328e-01,1.8611920779077835e+01,2.8697681830333526e+01
9.3359280448867710e-02,8.8162464437106518e+00,6.0478974613181656e+01,6.5694552278756930e+01
4.5610302904463870e-02,3.0905926287574377e+00,1.1201972849547373e+02,1.3080416186726526e+02
3.9190556134847515e-01,7.7122448209173937e+00,8.2028508892076406e+00,1.2014242347026794e+01
5.9090838067558923e-02,7.7186873267665057e-01,4.9790567667533608e+01,7.9337340891789836e+01
5.1719496554000870e-02,6.4588140899087221e-01,4.0963765048499958e+01,4.6225110781161632e+01
1.1181399088128038e-02,2.3877861478383184e-02,7.3397620745603376e+01,6.8357415055668838e+01
1.0236555693195313e+00,3.6719580428405877e+01,3.4989772606020590e+00,3.8152681555594086e+00
2.0820269504688668e-01,1.8731706230501934e+00,1.3961731801482262e+01,2.3836231852529096e+01
1.3762722615266648e-01,5.8872765906919915e-02,2.7489890814821427e+00,2.9357081982918536e+00
7.0946393517234044e-02,7.8089474483006377e-02,1.7860906985952813e+01,3.2427829833334016e+01
4.0848799765877403e-01,5.0996820159324994e+00,6.4802860288517428e+00,9.4918272523642777e+00
1.1117021010522346e-01,3.7831668894098129e+00,3.4994770493245404e+01,4.7313804410094690e+01
5.5599343343915177e-02,6.4091969279950700e-02,2.0102185406404878e+01,3.5064265508128777e+01
1.7231538119307381e-02,2.6897165607869888e-01,1.3461072706835802e+02,1.4419947101126806e+02
4.2953077147839264e-01,2.2322153571696500e+01,1.0454429208175711e+01,1.2953950290262043e+01
1.8441362862716623e-01,5.3284691609213911e-02,1.5975562243480774e+00,1.5147976921508453e+00
1.6636958233931656e-01,9.6324075469732329e-01,1.0711438359210259e+01,1.5346154362217264e+01
5.9198582764666585e-01,3.7807238210131064e+00,2.5688076964318753e+00,2.9941447593773129e+00
7.0067657797006327e-02,7.0622232460474177e-01,4.5746836966998394e+01,7.9534468986786749e+01
6.4859647794871592e-02,1.1531367265837326e-01,3.2888281237425382e+01,6.2372927306901410e+01
5.2887493727525409e-02,1.7469719984693786e-02,2.0354219727350710e+01,3.9208527090852868e+01
5.4664579053685061e-02,7.9242147413237318e-02,2.2907017779224521e+01,4.0401843059875091e+01
1.3358169209728321e-02,4.7878290675980387e-02,7.8280357026237724e+01,6.9862960065130920e+01
1.6408524455353149e-01,7.2042135794119389e-01,8.6169379506838766e+00,1.1515273304537258e+01
3.9376193457382379e-02,2.5553102500769524e-02,2.8513699173102282e+01,5.3250516926474468e+01
2.2310653382450740e-01,6.6739308645236823e+00,3.3443104784706058e+01,6.1995954554999592e+01
3.5768155493700854e-02,4.7084211256252062e-02,2.6398242112845882e+01,4.0965350783342380e+01
1.3051217179255611e-01,5.4885168954338448e-01,1.5082235937475348e+01,2.5834585270359693e+01
2.9159422779243858e-02,9.7221691965739626e-02,5.3716156997365879e+01,8.7588864665691474e+01
3.1470537203413751e-01,1.8707716916766696e+01,2.0062878405603044e+01,3.1811826872867005e+01
2.3515207301393719e-02,7.4082144638813199e-02,5.6878158182059877e+01,8.4227949611135386e+01
3.9324929363676202e-02,4.7973663776946306e-02,1.6780375223293298e+01,1.8174938848739771e+01
7.3403452206478773e-02,1.9229665662087296e+00,3.9493235128119643e+01,3.6153303375771252e+01
2.5240070230878031e-01,1.3230605811597513e+01,3.1744184746048710e+01,5.6771381639233667e+01
1.1664733737641160e-01,5.8642822782046791e+00,4.0683789152361648e+01,5.4111775907673653e+01
1.9539438673226145e-01,9.5175818510772947e-01,7.9677958738680967e+00,1.1134726129754501e+01
4.3753255143366573e-02,1.1582057244449914e-01,2.3210798975495834e+01,2.8425931761740085e+01
2.4395863137642601e-01,4.4922915931461480e+00,1.0120006182826401e+01,1.0363581181061795e+01
8.7981452808867794e-02,8.8691380871768555e-01,2.2930557268004211e+01,2.9392868601000597e+01
3.6799005685917999e-02,2.1117062487430456e+00,1.2749652768486951e+02,1.4179509895873917e+02
5.4172503280588991e-01,2.4691548344129455e+01,1.6138424369657937e+01,2.9716675701074543e+01
4.5230869506698392e-02,8.4457634705798035e-02,2.0819146036862239e+01,2.8756798466976015e+01
4.8589272270404099e-01,2.9883069903394453e+01,2.7288514803359014e+01,5.2197333705707400e+01
4.7826950068075885e-01,2.2056790442775789e+01,1.8142615018987705e+01,3.3501845852127779e+01
5.5535384023809153e-01,3.2320728452270686e+01,8.5538225150992329e+00,1.0240447214507450e+01
3.6030657180006953e-01,7.1178158425030114e-01,2.3052732535659763e+00,2.3591463043337231e+00
3.7860736727774104e-02,1.3617875479085988e-02,1.5038115027592559e+01,2.5766555004053551e+01
2.9594389011210032e-01,4.0476724067143710e+00,1.5752107755963985e+01,2.8995197901110217e+01
7.2260464517953427e-01,2.8661531845359608e+01,6.5811809377821184e+00,9.8278895817997025e+00
1.1819995301916660e-01,9.1231982434442238e-01,1.4562659451155339e+01,1.7164652751850092e+01
6.9047092167058011e-02,4.3969816541014985e-02,1.1796122475349710e+01,2.0527157908881140e+01
6.5916069814478159e-02,3.8948772885843391e-01,3.5656892442203208e+01,6.0706549449494958e+01
9.9744660207883567e-03,2.4294649342209998e-02,9.5412615591590267e+01,1.0756970783709140e+02
8.1534678407834904e-02,1.3754213861903039e-01,1.3806391182165362e+01,2.2332404081106382e+01
9.7590670664947990e-02,5.6847697506331445e-02,6.1149641561886341e+00,9.2386825680988007e+00
1.3682089009496062e-01,7.2604947742764692e+00,4.6853510327855432e+01,7.6600911452107013e+01
7.2740193606718115e-02,2.3906886543243475e+00,4.5054752814914593e+01,4.1431448913336844e+01
2.3339705219165588e-01,1.5738062831877368e+01,2.8381790916774332e+01,4.4610143019392432e+01
7.0068875590724750e-02,1.3486207200960243e-01,3.0838538745495242e+01,5.8357084300059626e+01
1.7327163635374893e-01,1.6892700875360678e-01,3.2109501131109681e+00,3.2324924461851228e+00
2.1167338718194187e-01,7.8750076791328709e+00,2.1472659041033811e+01,3.2310769931695901e+01
4.9803747467371644e-02,1.0127915573854278e-01,3.7979536609333259e+01,7.0362064000992774e+01
3.1378946902615085e-01,7.6080748379816310e+00,2.8972114354232200e+01,5.5734397819946267e+01
6.5949846950739174e-02,2.5418877999395406e-01,2.4761556253245516e+01,3.9771261018276384e+01
3.6220732422727477e-02,1.4151182008407162e-01,4.3802041723070829e+01,6.9260235161679219e+01
1.0388297989309543e-02,2.3393422711860633e-02,9.3233776234065445e+01,1.1489594141622570e+02
1.4641024040223702e-01,1.9464995894156529e+00,2.4837556899096285e+01,4.3292489141195020e+01
1.2666285012913570e-01,5.8855881232237339e-02,3.3022786280850394e+00,3.8607973892592171e+00
2.0578751640686838e-01,1.3154234905108093e+00,1.1749034841270108e+01,1.9664863719929212e+01
2.1570305277723570e-01,9.7109095440448954e+00,1.8184161925717557e+01,1.8653240415646604e+01
3.1565540524458574e-01,9.0885064657819861e+00,1.0397436936285947e+01,1.2301612153753569e+01
1.1164191571942644e-01,2.5786327576863020e+00,4.5336131492611365e+01,7.9571221107323481e+01
6.3590969102631331e-02,6.8500037646302733e-02,2.5195303391435569e+01,4.7779961925217506e+01
1.9209494883408476e-01,1.6875489330559807e+00,2.9865931893684724e+01,5.7586089602039003e+01
4.1326056612220718e-01,1.1482933820445238e+01,1.2017718669809069e+01,2.0256275433465596e+01
2.3752355348544040e-02,1.8967147191485938e-02,3.2228297895633787e+01,5.2466357522844049e+01
6.3910857889529535e-02,7.2321214723323257e-02,2.2007447053204139e+01,4.0835030493496674e+01
2.5049332286315362e-01,7.6680946775287513e+00,1.2392126366004154e+01,1.1829834849596114e+01
6.8231911482122931e-02,4.1174228903487892e-01,2.7365419825300783e+01,4.1584190042902947e+01
1.5255907958509610e-01,8.2376915904617917e-02,2.7096461551632460e+00,2.4394895853178480e+00
4.6879839946342400e-02,1.9998981593870004e-02,2.6548880894193580e+01,5.1272307379795755e+01
4.0963969457383742e-01,1.0042872285188091e+01,7.1881765354863028e+00,8.2482641529943788e+00
7.9328512175150190e-02,2.0906876917083106e-01,2.8035162077686756e+01,5.2227194616605395e+01
3.0286550852404538e-02,1.8962214473628530e-02,3.4990383758777732e+01,6.4830939110786403e+01
9.7418104735979172e-02,2.1727722403169993e+00,3.7199364978035192e+01,5.6883194892890302e+01
1.2163771767722308e-01,6.1723902258509504e+00,5.2385187461454862e+01,8.5899005994969826e+01
3.3541088681839984e-02,5.6431922267616202e-02,3.8544505490604159e+01,6.6275029249076866e+01
1.2297910435730691e-01,6.3625494961408602e-01,2.1080160991766668e+01,3.7887475500000818e+01
5.7251143022101082e-02,1.2863477372190721e-01,2.1007502097933372e+01,3.3015358174956852e+01
5.2221318036542667e-02,1.5729346551804226e+00,7.1211594810164939e+01,9.7349222657809648e+01
6.9082935467947221e-02,1.3882636244788288e-01,2.0573286377427006e+01,3.5687356523604095e+01
1.0845679709274721e-01,8.2098711361305121e-01,1.4163840072332228e+01,1.2970377290252559e+01
8.0690642827603756e-02,1.2622287109775113e+01,9.1534965778719240e+01,9.8066413570050884e+01
6.5855446464640130e-02,1.8680610062500702e-01,2.4634508236384654e+01,4.1870277687801504e+01
1.9554424753946797e+00,4.1251663043394920e+01,1.3519779693377363e+00,1.2828997529965289e+00
6.6112214788768164e-02,1.8273440554243084e+01,1.5520211828188496e+02,1.8308229785915839e+02
3.5317148011575045e-01,3.1058422612712211e+00,5.0598620619555303e+00,5.5793501604423099e+00
1.0745475451984446e-01,2.2316613629259706e+01,8.7178348946548752e+01,1.1003626023802394e+02
1.0042815060535201e-01,3.4860349338696189e-01,1.3804478919073507e+01,2.0782900299853740e+01
5.0972524622881647e-02,1.1549340317416656e+00,6.5442326244446960e+01,9.1662383566134451e+01
7.7543892211598756e-02,7.3965047072617834e-02,2.3860861385332740e+01,4.6039593124634479e+01
3.7436104734318819e-02,8.3199048332358208e-02,2.4250371808245610e+01,2.8925333552746938e+01
4.0100053949431536e-01,2.1254444469762451e+01,2.0449168690385850e+01,3.6523299127130734e+01
1.2393866895606989e-01,2.9474949672838755e+00,3.4051971049294821e+01,5.6003258529587157e+01
3.5636416613219718e-01,2.4043302358901290e+01,1.3514178410515793e+01,1.3751301283805534e+01
1.2000212911417004e-02,4.5548915270753228e-02,1.1520316726071762e+02,1.6049707158713045e+02
5.0039081914639925e-02,1.8900087807827459e+00,7.5587039963772114e+01,8.9174757035819283e+01
2.1595358041432262e-02,4.1063157768556423e-02,4.7736296461503962e+01,7.0306298552422476e+01
4.4474347988873890e-02,1.1852334890110819e-01,3.1497383823814953e+01,5.0919006015603166e+01
4.0459543139615473e-02,3.3931656323658776e-01,3.9737819209507812e+01,3.8543980392323171e+01
3.3778195403443134e-01,1.1349972609459782e+00,3.1166693040851778e+00,2.8855063180425966e+00
2.0599628648944796e-02,4.7443995376138026e-02,5.1691597980560559e+01,7.2772686196025759e+01
2.5017330181271674e-01,9.8389717499369009e+00,2.0787668277965118e+01,3.2718115152863824e+01
9.2498519752642103e-02,2.6024906932421854e-01,1.3111279240603853e+01,1.8815179271548622e+01
1.5915344710421839e-01,7.1692584513318316e+00,3.1707787112239345e+01,4.6359889154357766e+01
2.3522805870985399e-02,1.0454055842218207e-01,5.2052905438025661e+01,5.4987652235069888e+01
1.7829716575598753e-01,3.1481925577344100e-01,4.7010363396363930e+00,5.7674354061951529e+00
6.3516343343091419e-02,1.5532911819010805e-02,5.7226798449592966e+00,8.4007682480133763e+00
1.7435291408522446e-01,1.0154444738353883e+00,1.7656641366585031e+01,3.2576972597923110e+01
2.0889732434247185e-01,1.1669826786357678e+00,1.8316080520268279e+01,3.4901784858143905e+01
1.2182348664817992e-01,4.1615695674647907e-01,1.6182031998882685e+01,2.8660883579928399e+01
1.4018997612748263e+00,3.7773887096083833e+01,2.1543008908741537e+00,2.2566062500498272e+00
2.3003706041163915e-02,5.3604639951156732e-02,4.4449641690026148e+01,5.7896367511803014e+01
1.0560094766133121e-01,6.4254112073027070e-01,2.6531077412083924e+01,4.7557125187636714e+01
3.4538082374558149e-01,1.8728585098502087e+01,1.3502113801435728e+01,1.6223637404443302e+01
7.3261508902364422e-02,1.3143074599787014e-01,2.7084068044710225e+01,5.0969368809956244e+01
1.7583256221470747e-01,1.3685693833335209e+01,3.7363416180869990e+01,5.5243011018648964e+01
1.5877650287858591e-01,1.4745782769516669e+01,5.4991975827257896e+01,9.0440729936566953e+01
4.3249052932408827e-02,2.4293406273505877e-01,3.3415587447405670e+01,3.8251534141390692e+01
1.3052021197343172e-01,8.4631394426341426e+00,3.9580635776494759e+01,5.0708570788520682e+01
1.1735948219639303e-01,4.6237552811111199e-01,1.1396154003463026e+01,1.5553068501180215e+01
3.6949677454681545e-01,2.8150666604169270e+01,1.3253080905946577e+01,1.2743206254027509e+01
3.9398904983861484e-02,2.5714449761149344e-01,3.7830396168609951e+01,3.9942583428060637e+01
5.6605539658506246e-02,1.4972599065820427e-02,6.0874663310532506e+00,8.4287812059665814e+00
2.7284583037644555e-01,2.8543794030536240e+00,1.1347306442790067e+01,1.9375499253823751e+01
1.6557938857910132e-01,1.6912629617918356e+01,4.2455871529815234e+01,5.7730157289575025e+01
4.4464338019587872e-02,3.1277033162613821e-01,3.3119145548880830e+01,2.9190752045441165e+01
5.2105824679993550e-02,5.6867892088292904e-02,3.2492926502816374e+01,6.1737156910231356e+01
1.1365028451065573e-01,2.0118904173256086e-01,7.6678800041134503e+00,9.7775119418564493e+00
4.6268640817863020e-02,2.0884591058162238e-01,4.4654290433845880e+01,7.6033686508129719e+01
6.6954994962227662e-02,7.3548747708418530e-02,9.2025332942605811e+00,9.6997278287167070e+00
6.3183741100672208e-02,5.8960827353596690e-01,3.6099677438274306e+01,5.3395035675534935e+01
1.7502044057411428e-01,2.5459223346578654e+00,3.2885850404397161e+01,6.2063558988110096e+01
3.3596247016508790e-01,1.2411114665335123e+01,1.0986958162411693e+01,1.1717158330752872e+01
6.9034177259237689e-02,3.0994544136946900e-01,2.9330083049720169e+01,4.9977696423073148e+01
1.0120855753638124e-01,7.7546008941595845e+00,6.4357171308378241e+01,9.6245431160932824e+01
9.6177288640703573e-02,1.8438475672698468e-01,2.8424190009977657e+01,5.4957155414105287e+01
6.2245236461593423e-01,7.6263076075165319e+00,3.5151897113710087e+00,4.3237542090305698e+00
6.6433601768757899e-02,7.0012339304590898e-01,4.0020784956076419e+01,6.3346693292148203e+01
6.6998463878267037e-02,4.7833291809363404e-01,3.8501223995842167e+01,6.6303234309173291e+01
1.8759446660736481e-01,2.1580191444536454e+00,2.1163158194177498e+01,3.8354803140397706e+01
3.9213499005206509e-01,1.6250781001273690e+01,1.5146107616362022e+01,2.5433141900172345e+01
2.1136511821642573e-01,2.4430546507716752e+01,3.9228177564652462e+01,6.0169679952197242e+01
3.7838325573144878e-02,5.4503437051915971e-01,5.8788872493004618e+01,6.1619382555780660e+01
1.0110408540883296e-01,1.1068188494263591e+00,3.2033440633232750e+01,5.4706717588364775e+01
1.0569671767360299e-01,1.6875534255395834e+01,6.9855008399935699e+01,6.9677111690041812e+01
2.0193070930257515e-01,3.1109172261203497e+00,1.8575993659727711e+01,3.1906312465421646e+01
3.3397134938678330e-01,3.4568238139282776e+01,2.4435038079039835e+01,3.7778819673262504e+01
6.6572907973207834e-02,1.6210226949061418e-01,2.5194029152923044e+01,4.4744785466083009e+01
1.0850203809065805e-01,3.0165136673612899e+01,8.4376263070123471e+01,7.7263244736315599e+01
2.4182301057726399e-01,4.2318555783186715e+00,1.8763127271275142e+01,3.3509133953010192e+01
1.0653198365138826e-02,1.5392671589167330e-02,7.8260784659917491e+01,1.0540581629710552e+02
4.6457086006837608e-02,1.8027700586543727e+00,7.4580663635026980e+01,6.8923494462248712e+01
3.5283657953249503e-01,1.9670156672450865e+01,2.9499793395497836e+01,5.5031871057496652e+01
2.7862560931904024e-02,1.1611158419395995e-01,4.8357182777536529e+01,6.2726511711295899e+01
7.5459927541654606e-02,1.0807009565525802e-01,2.9112569340751282e+01,5.6029998400567926e+01
1.5958016880802181e-01,1.1220615113436783e+00,1.2439731799577778e+01,1.8238820042399624e+01
2.6231726247495857e-01,1.3352462800546668e+01,2.4460586559256058e+01,4.0457573299040234e+01
4.1745482060763939e-01,1.1393469600190823e+01,1.9475820071584621e+01,3.6754971707409062e+01
6.8435745186843727e-02,2.3195975716482661e-01,2.5549686558014695e+01,4.3313140418226517e+01
1.4826036349815832e-02,3.5894208069955226e-02,6.6129763698055726e+01,8.2613520476328191e+01
7.0435248853755655e-02,1.0830199987322562e+01,9.9238221873316874e+01,9.1163764748846930e+01
3.9460593604775572e-02,8.7835240986499097e-01,7.7980378227376434e+01,1.0118189119235345e+02
3.6233733137803203e-01,2.9774659500054823e-01,1.4176226241728238e+00,1.3482927943181482e+00
3.4022535317074304e-02,2.7025577655574129e-01,5.6615134494319960e+01,7.7334897630590532e+01
1.7756692665876553e-02,1.8037607777926307e-02,3.7797429517003238e+01,5.0657903228935389e+01
6.7055199642295601e-02,1.2985247697696118e+00,5.4284045537491117e+01,8.5428167622108248e+01
9.9178533780144421e-02,1.6217325051980047e-01,1.1283628193017737e+01,1.8274665460845068e+01
3.2295050841632041e-02,2.2615785713806300e-01,5.4417176406732288e+01,7.2798195404530333e+01
4.1684495812374392e-02,3.3490366753973676e-02,3.3794261975608705e+01,6.4080810241683437e+01
6.5277627303209040e-01,1.3369083441092798e+01,4.6514628748296927e+00,6.2753016401502446e+00
6.5236014481961813e-01,3.1020308674373197e+01,6.9232280068174781e+00,8.5822819829515211e+00
7.6313340736778132e-02,3.0881592184283964e+00,5.1174665524273010e+01,5.9930512511385068e+01
3.4253519657476150e-01,1.9665596914174137e+00,4.7605536781735536e+00,6.4224266313955019e+00
7.8745704235068228e-02,9.8945809860214184e-01,3.3713344071828757e+01,5.0701977415302331e+01
1.7923034128501925e-01,3.2384617249984733e+00,2.5874041803843443e+01,4.6126775345535918e+01
6.7401801256483720e-02,4.9886393540563922e+00,8.6726057993316246e+01,1.1859341053127319e+02
2.9800267035939264e-02,4.4358963795140538e-02,4.3793101489852440e+01,7.6994500940226402e+01
7.5101635835243055e-02,2.5847579349089278e-01,2.5603056414991055e+01,4.4638842051758296e+01
2.6955153531905467e-02,8.0624508257961980e-01,1.1288507533917318e+02,1.1219278932511637e+02
8.4948154037897391e-02,7.7308921839899114e-01,3.5824656501856602e+01,6.2140526401608270e+01
5.8229577753572326e-01,3.9609012576509372e+01,1.7662402699556885e+01,3.2430706014708875e+01
3.8551530665326801e-02,1.6914968393793189e-01,3.3504047161774423e+01,3.7609193425186618e+01
